"id"	"tech_code"	"tech_name"	"tech_format"	"tech_price"	"tech_type"	"price_type"	"deptment_id"
"4214"	"GDQ"	"固定桥"	""	"14.34"	"处置"	"其他治疗费"	
"4215"	"YHZJ"	"咬合重建"	""	"21.6"	"处置"	"其他治疗费"	
"4216"	"FZTYC"	"附着体义齿"	""	"30.41"	"处置"	"其他治疗费"	
"4217"	"FJGQSJRZL"	"房间隔缺损介入治疗"	""	"10.97"	"处置"	"其他治疗费"	
"4218"	"SJGQSJRZL"	"室间隔缺损介入治疗"	""	"10.47"	"处置"	"其他治疗费"	
"4219"	"JPGZDMQNCXS(PTCA)"	"经皮冠状动脉腔内成形术(PTCA)"	""	"40.77"	"处置"	"其他治疗费"	
"4220"	"JPGZDMQNCXS(PTCA)JS"	"经皮冠状动脉腔内成形术(PTCA)加收"	""	"14.41"	"处置"	"其他治疗费"	
"4221"	"JPGZDMNZJZRS(STENT)"	"经皮冠状动脉内支架置入术(STENT)"	""	"6.46"	"处置"	"其他治疗费"	
"4222"	"JPGZDMNZJZRS(STENT)JS"	"经皮冠状动脉内支架置入术(STENT)加收"	""	"10.27"	"处置"	"其他治疗费"	
"4223"	"JPGZDMQNJGCXS(ELCA)"	"经皮冠状动脉腔内激光成形术(ELCA)"	""	"9.9"	"处置"	"其他治疗费"	
"4224"	"JPSNGNGZRS"	"经皮输尿管内管置入术"	""	"17.5"	"处置"	"其他治疗费"	
"4225"	"JSNGJZLQCS"	"经输尿管镜肿瘤切除术"	""	"66.33"	"处置"	"其他治疗费"	
"4226"	"JBZJSNGKZS"	"经膀胱镜输尿管扩张术"	""	"21.21"	"处置"	"其他治疗费"	
"4227"	"JSNGJSNGKZS"	"经输尿管镜输尿管扩张术"	""	"87.6"	"处置"	"其他治疗费"	
"4228"	"JCJTSZL(CDEGCXDKSJS)"	"经肠镜特殊治疗(从第二个出X点开始加收)"	""	"40.71"	"处置"	"其他治疗费"	
"4229"	"LZTNZL"	"落枕推拿治疗"	""	"20.05"	"处置"	"其他治疗费"	
"4230"	"JZBTNZL"	"颈椎病推拿治疗"	""	"13.63"	"处置"	"其他治疗费"	
"4231"	"JZYTNZL"	"肩周炎推拿治疗"	""	"0.18"	"处置"	"其他治疗费"	
"4232"	"WQZTNZL"	"网球肘推拿治疗"	""	"15.16"	"处置"	"其他治疗费"	
"4233"	"JXYNSTNZL"	"急性腰扭伤推拿治疗"	""	"31.85"	"处置"	"其他治疗费"	
"4234"	"YZJPTCTNZL"	"腰椎间盘突出推拿治疗"	""	"4.48"	"处置"	"其他治疗费"	
"4235"	"YFB"	"咽封闭"	""	"6.73"	"处置"	"其他治疗费"	
"4236"	"HSSJFBS"	"喉上神经封闭术"	""	"35.29"	"处置"	"其他治疗费"	
"4237"	"YBTSZL"	"咽部特殊治疗"	""	"17.14"	"处置"	"其他治疗费"	
"4238"	"SDXRQHS"	"声带息肉气化术"	""	"8.65"	"处置"	"其他治疗费"	
"4239"	"EQSZFTZZXF"	"耳缺损赝复体种植修复"	""	"13.81"	"处置"	"其他治疗费"	
"4240"	"BQSZFTZZXF"	"鼻缺损赝复体种植修复"	""	"19.3"	"处置"	"其他治疗费"	
"4241"	"JGYTMZL"	"激光牙脱敏治疗"	""	"36.08"	"处置"	"其他治疗费"	
"4242"	"KQJBCXSY"	"口腔局部冲洗上药"	""	"10.81"	"处置"	"其他治疗费"	
"4243"	"BLXFTCC"	"不良修复体拆除"	""	"0.13"	"处置"	"其他治疗费"	
"4244"	"JPCCFHJS"	"经皮穿刺肺活检术"	""	"7.19"	"处置"	"其他治疗费"	
"4245"	"DWDLZSPXRS"	"低温等离子射频消融术"	""	"68.8"	"处置"	"其他治疗费"	
"4246"	"LXHSPZLMHZLS"	"冷X环射频肿瘤灭活治疗术"	""	"45.1"	"处置"	"其他治疗费"	
"4247"	"JPCCZLSBWBRNZLS"	"经皮穿刺肿瘤深部微波热凝治疗术"	""	"21.17"	"处置"	"其他治疗费"	
"4248"	"ZDNPYNYLQ"	"中段尿培养尿液留取"	""	"41.73"	"处置"	"其他治疗费"	
"4249"	"CNGYYZL"	"肠内高营养治疗"	""	"24.22"	"处置"	"其他治疗费"	
"4250"	"DMDGWBJRZL"	"动脉导管未闭介入治疗"	""	"69.08"	"处置"	"其他治疗费"	
"4251"	"JSGJQYW"	"经食管镜取异物"	""	"7.81"	"处置"	"其他治疗费"	
"4252"	"SGQNZJZRS"	"食管腔内支架置入术"	""	"70.4"	"处置"	"其他治疗费"	
"4253"	"CWYYPZ"	"肠外营养配置"	""	"40.41"	"处置"	"其他治疗费"	
"4254"	"JPDMNRSS"	"经皮动脉内溶栓术"	""	"2.64"	"处置"	"其他治疗费"	
"4255"	"XZDMCXS"	"下肢动脉成形术"	""	"9.13"	"处置"	"其他治疗费"	
"4256"	"DHJ"	"灯火灸"	""	"1.07"	"处置"	"其他治疗费"	
"4257"	"BGLF"	"拔罐疗法"	""	"9.54"	"处置"	"其他治疗费"	
"4258"	"HGLF"	"火罐疗法"	""	"5.66"	"处置"	"其他治疗费"	
"4259"	"JRZS(PX)(MJZ）"	"肌肉注射(皮下)(门急诊）"	""	"8.03"	"处置"	"其他治疗费"	
"4260"	"JRZS(PN)(MJZ）"	"肌肉注射(皮内)(门急诊）"	""	"49.72"	"处置"	"其他治疗费"	
"4261"	"XEJMSY(MJZ）"	"小儿静脉输液(门急诊）"	""	"5.05"	"处置"	"其他治疗费"	
"4262"	"XEJMSYJS（MJZ）"	"小儿静脉输液加收（门急诊）"	""	"4.59"	"处置"	"其他治疗费"	
"4263"	"ZPZWXZL"	"窄谱紫外线治疗"	""	"4.22"	"处置"	"其他治疗费"	
"4264"	"KQZMBTSZL（HWXZL、WB、LD、PPD"	"口腔粘膜病特殊治疗（红外线治疗、微波、冷冻、频谱等"	""	"1.98"	"处置"	"其他治疗费"	
"4265"	"KQZMBTSZL（DLZZL）"	"口腔粘膜病特殊治疗（等离子治疗）"	""	"6.89"	"处置"	"其他治疗费"	
"4266"	"ZXZGJFW"	"颞下颌关节复位"	""	"9.69"	"处置"	"其他治疗费"	
"4267"	"GZYJBZL"	"冠周炎局部治疗"	""	"34.1"	"处置"	"其他治疗费"	
"4268"	"GCZHY"	"干槽症换药"	""	"90.68"	"处置"	"其他治疗费"	
"4269"	"XXDGKDS"	"涎腺导管扩大术"	""	"17.9"	"处置"	"其他治疗费"	
"4270"	"SXDGNYWGZZL"	"腮腺导管内药物灌注治疗"	""	"16.42"	"处置"	"其他治疗费"	
"4271"	"MSJGNYL"	"面神经功能训练"	""	"15.45"	"处置"	"其他治疗费"	
"4272"	"FSZFXXDGSPDXRS"	"房室折返性心动过速旁道消融术"	""	"61.76"	"处置"	"其他治疗费"	
"4273"	"PTYZS"	"胚胎移植术"	""	"3.43"	"处置"	"其他治疗费"	
"4274"	"PTYZSDRPTJS"	"胚胎移植术冻融胚胎加收"	""	"38.93"	"处置"	"其他治疗费"	
"4275"	"DJZLPZS"	"单精子卵泡注射"	""	"66.58"	"处置"	"其他治疗费"	
"4276"	"WBZ"	"微波针"	""	"50.66"	"处置"	"其他治疗费"	
"4277"	"JGZ"	"激光针"	""	"6.48"	"处置"	"其他治疗费"	
"4278"	"CRLF"	"磁热疗法"	""	"13.46"	"处置"	"其他治疗费"	
"4279"	"FXLF"	"放X疗法"	""	"33.58"	"处置"	"其他治疗费"	
"4280"	"穴WFXLF"	"穴位放X疗法"	""	"40.11"	"处置"	"其他治疗费"	
"4281"	"JMFXLF"	"静脉放X疗法"	""	"10.41"	"处置"	"其他治疗费"	
"4282"	"GJYDCXS"	"根尖诱导成形术"	""	"41.47"	"处置"	"其他治疗费"	
"4283"	"WGFB"	"窝沟封闭"	""	"55.08"	"处置"	"其他治疗费"	
"4284"	"RYYCGXF"	"乳牙预成冠修复"	""	"32.84"	"处置"	"其他治疗费"	
"4285"	"RYYCGXFBCQDGWT"	"乳牙预成冠修复保持器的固位体"	""	"33.77"	"处置"	"其他治疗费"	
"4286"	"JH＞2mmJS、JGHJJS"	"加焊＞2mm加收、激光焊接加收"	""	"3.77"	"处置"	"其他治疗费"	
"4287"	"JZSM"	"加装饰面"	""	"50.86"	"处置"	"其他治疗费"	
"4288"	"ZGJZSM"	"桩冠加装饰面"	""	"11.45"	"处置"	"其他治疗费"	
"4289"	"QTJZSM"	"桥体加装饰面"	""	"38.78"	"处置"	"其他治疗费"	
"4290"	"KCGBCXL"	"烤瓷冠崩瓷修理"	""	"60.86"	"处置"	"其他治疗费"	
"4291"	"KCGBCXL（ZJ）"	"烤瓷冠崩瓷修理（粘结）"	""	"34.11"	"处置"	"其他治疗费"	
"4292"	"KCGBCXL（SZXB）"	"烤瓷冠崩瓷修理（树脂修补）"	""	"18.96"	"处置"	"其他治疗费"	
"4293"	"TEQXLJC"	"胎儿脐X流监测"	""	"25.02"	"处置"	"其他治疗费"	
"4294"	"YMQCCS"	"羊膜腔穿刺术"	""	"86.69"	"处置"	"其他治疗费"	
"4295"	"YMQZYZQYCS"	"羊膜腔注药中期引产术"	""	"41.71"	"处置"	"其他治疗费"	
"4296"	"JPQJMCCS"	"经皮脐静脉穿刺术"	""	"43.62"	"处置"	"其他治疗费"	
"4297"	"YSZH"	"羊水置换"	""	"6.31"	"处置"	"其他治疗费"	
"4298"	"穴WZS"	"穴位注射"	""	"2.8"	"处置"	"其他治疗费"	
"4299"	"穴WFB"	"穴位封闭"	""	"42.75"	"处置"	"其他治疗费"	
"4300"	"ZXLF"	"自X疗法"	""	"36.3"	"处置"	"其他治疗费"	
"4301"	"穴WTFZL"	"穴位贴敷治疗"	""	"4.21"	"处置"	"其他治疗费"	
"4302"	"ZWLZK穴F"	"子午流注开穴法"	""	"19.34"	"处置"	"其他治疗费"	
"4303"	"LGBF"	"灵龟八法"	""	"5.39"	"处置"	"其他治疗费"	
"4304"	"JL穴WCPLF"	"经络穴位测评疗法"	""	"78.28"	"处置"	"其他治疗费"	
"4305"	"T穴CPLF"	"体穴测评疗法"	""	"8.07"	"处置"	"其他治疗费"	
"4306"	"E穴CPLF"	"耳穴测评疗法"	""	"2.36"	"处置"	"其他治疗费"	
"4307"	"JLDPLF"	"经络导评疗法"	""	"38.62"	"处置"	"其他治疗费"	
"4308"	"JF"	"灸法"	""	"91.52"	"处置"	"其他治疗费"	
"4309"	"ATJ"	"艾条灸"	""	"59.16"	"处置"	"其他治疗费"	
"4310"	"AZJ"	"艾柱灸"	""	"0.48"	"处置"	"其他治疗费"	
"4311"	"AXJ"	"艾箱灸"	""	"2.84"	"处置"	"其他治疗费"	
"4312"	"TJ"	"天灸"	""	"62.8"	"处置"	"其他治疗费"	
"4313"	"GWJF"	"隔物灸法"	""	"40.34"	"处置"	"其他治疗费"	
"4314"	"BCXCLS"	"B超下采卵术"	""	"5.51"	"处置"	"其他治疗费"	
"4315"	"BCXLCNZCCS"	"B超下卵巢囊肿穿刺术"	""	"38.63"	"处置"	"其他治疗费"	
"4316"	"DNXTJC"	"电脑X糖监测"	""	"35.24"	"处置"	"其他治疗费"	
"4317"	"CZ"	"拆桩"	""	"32.72"	"处置"	"其他治疗费"	
"4318"	"RYQASIILCZJZL"	"乳牙期安氏II类错正畸治疗"	""	"0.93"	"处置"	"其他治疗费"	
"4319"	"QYGZGQY"	"前牙根折根牵引"	""	"30"	"处置"	"其他治疗费"	
"4320"	"JZ"	"洁治"	""	"22.95"	"处置"	"其他治疗费"	
"4321"	"ZZJG"	"铸造加工"	""	"87.87"	"处置"	"其他治疗费"	
"4322"	"GSHWZXGXBLDBC（）"	"骨髓或外周X干细胞冷冻保存（）"	""	"39.45"	"处置"	"其他治疗费"	
"4323"	"ZQYMBDCHDJZQZJZL"	"早期颜面不对称活动矫治器正畸治疗"	""	"16.4"	"处置"	"其他治疗费"	
"4324"	"ZZWKSQSHZJZL"	"正颌外科术前术后正畸治疗"	""	"51.52"	"处置"	"其他治疗费"	
"4325"	"JDCTS"	"简单充填术"	""	"1.93"	"处置"	"其他治疗费"	
"4326"	"TYQASILCHDJZQZJZL"	"替牙期安氏I类错活动矫治器正畸治疗"	""	"3.2"	"处置"	"其他治疗费"	
"4327"	"JYGYJS"	"加压给氧加收"	""	"35.86"	"处置"	"其他治疗费"	
"4328"	"JRZS"	"肌肉注射"	""	"19.62"	"处置"	"其他治疗费"	
"4329"	"YQXR(DLLGY)"	"氧气吸入(低流量给氧)"	""	"1.98"	"处置"	"其他治疗费"	
"4330"	"YQXR(ZXGY)"	"氧气吸入(中心给氧)"	""	"23.71"	"处置"	"其他治疗费"	
"4331"	"YQXR(YQCMZL)"	"氧气吸入(氧气创面治疗)"	""	"31.89"	"处置"	"其他治疗费"	
"4332"	"YQXR（CXXY）"	"氧气吸入（持续吸氧）"	""	"36.63"	"处置"	"其他治疗费"	
"4333"	"XYJWZL"	"X液加温治疗"	""	"42.42"	"处置"	"其他治疗费"	
"4334"	"ZMQSZFTZZXF"	"颌面缺损赝复体种植修复"	""	"78.05"	"处置"	"其他治疗费"	
"4335"	"QPLYCP"	"取劈裂牙残片"	""	"44.25"	"处置"	"其他治疗费"	
"4336"	"ZZQC"	"耵聍取出"	""	"1.89"	"处置"	"其他治疗费"	
"4337"	"JPGZDMNRSS"	"经皮冠状动脉内溶栓术"	""	"28"	"处置"	"其他治疗费"	
"4338"	"JPJGXJXGZJS(PMR)"	"经皮激光心肌X管重建术(PMR)"	""	"40.74"	"处置"	"其他治疗费"	
"4339"	"GZDMNCSRSS"	"冠状动脉内超声溶栓术"	""	"30.55"	"处置"	"其他治疗费"	
"4340"	"GMNJBFSZLS"	"冠脉内局部放射治疗术"	""	"6.89"	"处置"	"其他治疗费"	
"4341"	"GMNJBYWSFZLS"	"冠脉内局部药物释放治疗术"	""	"12.29"	"处置"	"其他治疗费"	
"4342"	"FHXXJBHXXRS"	"肥厚型心肌病化X消融术"	""	"33.62"	"处置"	"其他治疗费"	
"4343"	"DCNDJMZSSS"	"单纯脑动静脉瘘栓塞术"	""	"7.24"	"处置"	"其他治疗费"	
"4344"	"JPCCNXGQNQNCXS"	"经皮穿刺脑X管腔内球囊成形术"	""	"35.42"	"处置"	"其他治疗费"	
"4345"	"JPCCNXGQNZJZRS"	"经皮穿刺脑X管腔内支架置入术"	""	"48.16"	"处置"	"其他治疗费"	
"4346"	"JPCCNXGQNRSS"	"经皮穿刺脑X管腔内溶栓术"	""	"26.42"	"处置"	"其他治疗费"	
"4347"	"JPCCNXGQNHLS"	"经皮穿刺脑X管腔内化疗术"	""	"9.99"	"处置"	"其他治疗费"	
"4348"	"JNDMHMZZSSS"	"颈内动脉海绵窦瘘栓塞术"	""	"6.05"	"处置"	"其他治疗费"	
"4349"	"WKHSLKZJBYC"	"无卡环塑料可摘局部义齿"	""	"42.29"	"处置"	"其他治疗费"	
"4350"	"PTFGYC"	"普通覆盖义齿"	""	"9.52"	"处置"	"其他治疗费"	
"4351"	"XQCCS"	"胸腔穿刺术"	""	"7.18"	"处置"	"其他治疗费"	
"4352"	"CDXWGYZL"	"冲动行为干预治疗"	""	"60.71"	"处置"	"其他治疗费"	
"4353"	"NDSWFKZL"	"脑电生物反馈治疗"	""	"6.68"	"处置"	"其他治疗费"	
"4354"	"DGYC"	"调改义齿"	""	"46.97"	"处置"	"其他治疗费"	
"4355"	"QJBGXJL"	"取局部关系记录"	""	"1.35"	"处置"	"其他治疗费"	
"4356"	"QZZGXJL"	"取正中关系记录"	""	"17.96"	"处置"	"其他治疗费"	
"4357"	"JRGY"	"加人工牙"	""	"16.58"	"处置"	"其他治疗费"	
"4358"	"ZZWKSSSJYMXYCVTOJS"	"正颌外科手术设计与面型预测VTO技术"	""	"5.93"	"处置"	"其他治疗费"	
"4359"	"ZZWKSSSJYMXYCDZJSJJSDYC"	"正颌外科手术设计与面型预测电子计算机技术的预测"	""	"11.71"	"处置"	"其他治疗费"	
"4360"	"YWYJC"	"云纹仪检查"	""	"37.12"	"处置"	"其他治疗费"	
"4361"	"ZWYWZXJCL"	"正位云纹照相及测量"	""	"21.32"	"处置"	"其他治疗费"	
"4362"	"CWYWZXJCL"	"侧位云纹照相及测量"	""	"29.68"	"处置"	"其他治疗费"	
"4363"	"ZZWKSSSJYMXYC"	"正颌外科手术设计与面型预测"	""	"24.44"	"处置"	"其他治疗费"	
"4364"	"ZWJMYCD"	"周围静脉压测定"	""	"4.35"	"处置"	"其他治疗费"	
"4365"	"ZMYJC"	"指脉氧监测"	""	"2.59"	"处置"	"其他治疗费"	
"4366"	"XYBHDJC"	"X氧饱和度监测"	""	"10.52"	"处置"	"其他治疗费"	
"4367"	"YCXXLDLXJC(CP)"	"有创性X流动力X监测(床旁)"	""	"5.48"	"处置"	"其他治疗费"	
"4368"	"CXYCXXYJC"	"持续有创性X压监测"	""	"9.67"	"处置"	"其他治疗费"	
"4369"	"TYQGXASIILCHDJZQZJZL"	"替牙期骨性安氏II类错活动矫治器正畸治疗"	""	"26.55"	"处置"	"其他治疗费"	
"4370"	"TYQGXASIILCJDGDJZQZJZL"	"替牙期骨性安氏II类错简单固定矫治器正畸治疗"	""	"3.39"	"处置"	"其他治疗费"	
"4371"	"JPGZDMQNJGCXS(ELCA)JS"	"经皮冠状动脉腔内激光成形术(ELCA)加收"	""	"7.06"	"处置"	"其他治疗费"	
"4372"	"GSGZDMNMXMS"	"高速冠状动脉内膜旋磨术"	""	"4.88"	"处置"	"其他治疗费"	
"4373"	"GSGZDMNMXMSJS"	"高速冠状动脉内膜旋磨术加收"	""	"38.59"	"处置"	"其他治疗费"	
"4374"	"DXGMNMXQS"	"定向冠脉内膜旋切术"	""	"3.8"	"处置"	"其他治疗费"	
"4375"	"DXGMNMXQSJS"	"定向冠脉内膜旋切术加收"	""	"60.36"	"处置"	"其他治疗费"	
"4376"	"GZDMZFDS"	"冠状动脉瘘封堵术"	""	"13.11"	"处置"	"其他治疗费"	
"4377"	"FDJMZFDS"	"肺动静脉瘘封堵术"	""	"54.06"	"处置"	"其他治疗费"	
"4378"	"ZDMZLPLJRFDS"	"主动脉窦瘤破裂介入封堵术"	""	"17.16"	"处置"	"其他治疗费"	
"4379"	"GZJMZZYS"	"冠状静脉窦造影术"	""	"2.55"	"处置"	"其他治疗费"	
"4380"	"QXGZYS(HGZDMZY)"	"桥X管造影术(含冠状动脉造影)"	""	"2.35"	"处置"	"其他治疗费"	
"4381"	"XGJGXGJYTNZL"	"膝关节骨性关节炎推拿治疗"	""	"13.23"	"处置"	"其他治疗费"	
"4382"	"NKJBTNZL"	"内科疾病推拿治疗"	""	"6.78"	"处置"	"其他治疗费"	
"4383"	"IIXTNBTNZL"	"II型糖尿病推拿治疗"	""	"42.48"	"处置"	"其他治疗费"	
"4384"	"MXWBTNZL"	"慢性胃病推拿治疗"	""	"2.49"	"处置"	"其他治疗费"	
"4385"	"BMTNZL"	"便秘推拿治疗"	""	"1.85"	"处置"	"其他治疗费"	
"4386"	"FXTNZL"	"腹泻推拿治疗"	""	"11.56"	"处置"	"其他治疗费"	
"4387"	"WXCTNZL"	"胃下垂推拿治疗"	""	"4.64"	"处置"	"其他治疗费"	
"4388"	"SMTNZL"	"失眠推拿治疗"	""	"25.19"	"处置"	"其他治疗费"	
"4389"	"YJBDTNZL"	"月经不调推拿治疗"	""	"15.2"	"处置"	"其他治疗费"	
"4390"	"JMSYMPJS"	"静脉输液每瓶加收"	""	"45.73"	"处置"	"其他治疗费"	
"4391"	"SLKZJBYC"	"塑料可摘局部义齿"	""	"9.3"	"处置"	"其他治疗费"	
"4392"	"PTWZKHSLKZJBYC"	"普通弯制卡环塑料可摘局部义齿"	""	"2.71"	"处置"	"其他治疗费"	
"4393"	"JGZLYQJB"	"激光治疗眼前节病"	""	"6.13"	"处置"	"其他治疗费"	
"4394"	"JGZLQGY"	"激光治疗青光眼"	""	"34.4"	"处置"	"其他治疗费"	
"4395"	"JGJZTNMQK"	"激光晶状体囊膜切开"	""	"12.39"	"处置"	"其他治疗费"	
"4396"	"JGHMNZQC"	"激光虹膜囊肿切除"	""	"21.85"	"处置"	"其他治疗费"	
"4397"	"TYQGXASIILCZJZL"	"替牙期骨性安氏II类错正畸治疗"	""	"4.69"	"处置"	"其他治疗费"	
"4398"	"XSELGZLSYQ（L）GY"	"新生儿兰光治疗使用强（冷）光源"	""	"10.36"	"处置"	"其他治疗费"	
"4399"	"FSJZFXXDGSMJXRS"	"房室结折返性心动过速慢径消融术"	""	"65"	"处置"	"其他治疗费"	
"4400"	"GXF（ZZTG）"	"冠修复（种植体冠）"	""	"16.32"	"处置"	"其他治疗费"	
"4401"	"GXF（KSG、SJG）"	"冠修复（烤塑冠、塑胶冠）"	""	"41.77"	"处置"	"其他治疗费"	
"4402"	"QTXF"	"嵌体修复"	""	"26.69"	"处置"	"其他治疗费"	
"4403"	"ZHGMXF"	"桩核根帽修复"	""	"27.49"	"处置"	"其他治疗费"	
"4404"	"TMXF"	"贴面修复"	""	"5.54"	"处置"	"其他治疗费"	
"4405"	"ZGXF"	"桩冠修复"	""	"40.33"	"处置"	"其他治疗费"	
"4406"	"JDZGXF"	"简单桩冠修复"	""	"39.63"	"处置"	"其他治疗费"	
"4407"	"ZZZGXF"	"铸造桩冠修复"	""	"13.65"	"处置"	"其他治疗费"	
"4408"	"SDGDQ"	"双端固定桥"	""	"63.88"	"处置"	"其他治疗费"	
"4409"	"DDGDQ"	"单端固定桥"	""	"18.16"	"处置"	"其他治疗费"	
"4410"	"BFSGCY"	"部分食管测压"	""	"86.88"	"处置"	"其他治疗费"	
"4411"	"DTYLJCJS"	"动态压力监测加收"	""	"18.74"	"处置"	"其他治疗费"	
"4412"	"SGLWS"	"食管拉网术"	""	"24.19"	"处置"	"其他治疗费"	
"4413"	"CXJMN"	"冲洗结膜囊"	""	"1.6"	"处置"	"其他治疗费"	
"4414"	"ZJMWMQCCX"	"睑结膜伪膜去除冲洗"	""	"4.74"	"处置"	"其他治疗费"	
"4415"	"YCJCJT"	"义齿接长基托"	""	"45.47"	"处置"	"其他治疗费"	
"4416"	"YCJCJT（BY）"	"义齿接长基托（边缘）"	""	"6.91"	"处置"	"其他治疗费"	
"4417"	"YCJCJT（YLD）"	"义齿接长基托（游离端）"	""	"27.71"	"处置"	"其他治疗费"	
"4418"	"YCJCJT（YCAJ）"	"义齿接长基托（义齿鞍基）"	""	"66.83"	"处置"	"其他治疗费"	
"4419"	"YCLWJZLXL"	"义齿裂纹及折裂修理"	""	"72.82"	"处置"	"其他治疗费"	
"4420"	"YCZZMZC"	"义齿组织面重衬"	""	"69.46"	"处置"	"其他治疗费"	
"4421"	"SQGAZS"	"三腔管安置术"	""	"24.02"	"处置"	"其他治疗费"	
"4422"	"SQGAZS"	"四腔管安置术"	""	"50.46"	"处置"	"其他治疗费"	
"4423"	"JNJSGZTDS"	"经内镜食管瘘填堵术"	""	"47.9"	"处置"	"其他治疗费"	
"4424"	"DGLH-NJGZL"	"低功率氦-氖激光治疗"	""	"38.68"	"处置"	"其他治疗费"	
"4425"	"DJDJ"	"电解倒睫"	""	"0.67"	"处置"	"其他治疗费"	
"4426"	"BDJ"	"拔倒睫"	""	"32.63"	"处置"	"其他治疗费"	
"4427"	"GDLLF（PDT）"	"光动力疗法（PDT）"	""	"31.95"	"处置"	"其他治疗费"	
"4428"	"ZBXAM"	"睑板腺按摩"	""	"23.9"	"处置"	"其他治疗费"	
"4429"	"YCZZMZC（YC）"	"义齿组织面重衬（硬衬）"	""	"26.04"	"处置"	"其他治疗费"	
"4430"	"YCZZMZC（RC）"	"义齿组织面重衬（软衬）"	""	"66.13"	"处置"	"其他治疗费"	
"4431"	"JKH"	"加卡环"	""	"2.18"	"处置"	"其他治疗费"	
"4432"	"JGS"	"加钢丝"	""	"13.31"	"处置"	"其他治疗费"	
"4433"	"ZZKH"	"铸造卡环"	""	"70.15"	"处置"	"其他治疗费"	
"4434"	"ZJZZJT"	"增加铸造基托"	""	"51.48"	"处置"	"其他治疗费"	
"4435"	"J ZZT"	"加 颌支托"	""	"1.03"	"处置"	"其他治疗费"	
"4436"	"JZZ M"	"加铸颌 面"	""	"17.69"	"处置"	"其他治疗费"	
"4437"	"ZJJGZZ"	"增加加固装置"	""	"12.37"	"处置"	"其他治疗费"	
"4438"	"ZJJGGS、W"	"增加加固钢丝、网"	""	"90.9"	"处置"	"其他治疗费"	
"4439"	"JLJG"	"加连接杆"	""	"0.31"	"处置"	"其他治疗费"	
"4440"	"SL ZMJGYH"	"塑料 颌面加高咬合"	""	"25.32"	"处置"	"其他治疗费"	
"4441"	"DXJYY"	"弹性假牙Y"	""	"21.11"	"处置"	"其他治疗费"	
"4442"	"DJJG"	"镀金加工"	""	"11.27"	"处置"	"其他治疗费"	
"4443"	"SYZZXFT"	"所有铸造修复体"	""	"19.12"	"处置"	"其他治疗费"	
"4444"	"PJJG"	"配金加工"	""	"15.12"	"处置"	"其他治疗费"	
"4445"	"GSHWZXGXBTWJH"	"骨髓或外周X干细胞体外净化"	""	"11.24"	"处置"	"其他治疗费"	
"4446"	"GSHWZXGXBLDBC（CKJWY）"	"骨髓或外周X干细胞冷冻保存（程控降温仪）"	""	"26.8"	"处置"	"其他治疗费"	
"4447"	"GSHWZXGXBLDBC（CDW）"	"骨髓或外周X干细胞冷冻保存（超低温）"	""	"24.8"	"处置"	"其他治疗费"	
"4448"	"LNDMLSSS"	"颅内动脉瘤栓塞术"	""	"40.64"	"处置"	"其他治疗费"	
"4449"	"NJLNXGJXSSS"	"脑及颅内X管畸形栓塞术"	""	"6.8"	"处置"	"其他治疗费"	
"4450"	"JSXGJXSSS"	"脊髓X管畸形栓塞术"	""	"10.04"	"处置"	"其他治疗费"	
"4451"	"JBZJSNGZJZRS"	"经膀胱镜输尿管支架置入术"	""	"27.52"	"处置"	"其他治疗费"	
"4452"	"JBZJSNGZJQCS"	"经膀胱镜输尿管支架取出术"	""	"17.6"	"处置"	"其他治疗费"	
"4453"	"JSNGJZJQCS"	"经输尿管镜支架取出术"	""	"39.46"	"处置"	"其他治疗费"	
"4454"	"SYDGNPYXJS"	"使用多功能培养箱加收"	""	"3"	"处置"	"其他治疗费"	
"4455"	"XWYWZXJCL"	"斜位云纹照相及测量"	""	"4.3"	"处置"	"其他治疗费"	
"4456"	"MXWKSJ"	"模型外科设计"	""	"22.66"	"处置"	"其他治疗费"	
"4457"	"DHZB"	"带环制备"	""	"41.43"	"处置"	"其他治疗费"	
"4458"	"CGZB"	"唇弓制备"	""	"20.4"	"处置"	"其他治疗费"	
"4459"	"DBZB"	"导板制备"	""	"37.73"	"处置"	"其他治疗费"	
"4460"	"JPZDMQNFBDS(IABP)"	"经皮主动脉气囊反搏动术(IABP)"	""	"16.79"	"处置"	"其他治疗费"	
"4461"	"CJXZLSJ"	"错畸形治疗设计"	""	"26.86"	"处置"	"其他治疗费"	
"4462"	"KYBYWQCS"	"口咽部异物取出术"	""	"24.56"	"处置"	"其他治疗费"	
"4463"	"BCXZMYWSZ"	"鼻出X粘膜药物烧灼"	""	"15.81"	"处置"	"其他治疗费"	
"4509"	"WKYDB"	"外科引导板"	"江北"	"14.73"	"处置"	"其他治疗费"	
"4510"	"JDZNJSGWSEZCZMQCS(EMR)"	"经电子内镜食管胃十二指肠黏膜切除术(EMR)"	""	"14.03"	"处置"	"其他治疗费"	
"4511"	"(JB)YENF"	"(江北)婴儿奶粉"	""	"1.59"	"处置"	"其他治疗费"	
"4512"	"GSHWZXGXBLDBC（YDBC）"	"骨髓或外周X干细胞冷冻保存（液氮保存）"	""	"31.16"	"处置"	"其他治疗费"	
"4513"	"XXBFHCKY（CD）34YXZXGXBFX"	"X细胞分化簇抗原（CD）34阳性造X干细胞分X"	""	"35.76"	"处置"	"其他治疗费"	
